,index,Time Series,MXN_USD,MXN_IR,MXN_GDP,MXN_trade,MXN_UE,fc_year,price_gold,h1n1
2459,2009-10-13,2009-10-13,13.161,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1057.5,1
2460,2009-10-14,2009-10-14,13.065,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1059.5,1
2461,2009-10-15,2009-10-15,13.093,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1053.5,1
2462,2009-10-16,2009-10-16,13.081,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1047.5,1
2463,2009-10-19,2009-10-19,13.0832,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1050.5,1
2464,2009-10-20,2009-10-20,12.9587,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1061.8,1
2465,2009-10-21,2009-10-21,12.899000000000001,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1053.8,1
2466,2009-10-22,2009-10-22,12.9515,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1053.0,1
2467,2009-10-23,2009-10-23,13.0132,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1061.8,1
2468,2009-10-26,2009-10-26,13.122,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1054.0,1
2469,2009-10-27,2009-10-27,13.23,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1036.5,1
2470,2009-10-28,2009-10-28,13.2815,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1031.8,1
2471,2009-10-29,2009-10-29,13.1577,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1040.5,1
2472,2009-10-30,2009-10-30,13.1555,3.47,0.0324942982574964,1.0108207149277455,0.0578515457546895,0,1040.0,1
2473,2009-11-02,2009-11-02,13.0988,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1062.0,1
2474,2009-11-03,2009-11-03,13.315,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1061.0,1
2475,2009-11-04,2009-11-04,13.2855,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1090.0,1
2476,2009-11-05,2009-11-05,13.3318,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1089.0,1
2477,2009-11-06,2009-11-06,13.3754,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1096.8,1
2478,2009-11-09,2009-11-09,13.3058,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1106.8,1
2479,2009-11-10,2009-11-10,13.2451,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1101.5,1
2480,2009-11-12,2009-11-12,13.2526,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1114.8,1
2481,2009-11-13,2009-11-13,13.0735,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1104.0,1
2482,2009-11-16,2009-11-16,12.993,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1130.0,1
2483,2009-11-17,2009-11-17,13.1,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1134.8,1
2484,2009-11-18,2009-11-18,12.975999999999999,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1149.0,1
2485,2009-11-19,2009-11-19,13.047,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1135.5,1
2486,2009-11-20,2009-11-20,13.085,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1140.0,1
2487,2009-11-23,2009-11-23,13.0081,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1169.5,1
2488,2009-11-24,2009-11-24,12.9315,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1163.3,1
2489,2009-11-25,2009-11-25,12.8585,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1179.8,1
2490,2009-11-27,2009-11-27,12.9195,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1166.5,1
2491,2009-11-30,2009-11-30,12.915999999999999,3.45,0.0324942982574964,0.9942349430276718,0.05523372585039719,0,1175.8,1
2492,2009-12-01,2009-12-01,12.8537,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1192.5,1
2493,2009-12-02,2009-12-02,12.774000000000001,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1212.5,1
2494,2009-12-03,2009-12-03,12.6335,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1208.8,1
2495,2009-12-04,2009-12-04,12.6318,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1190.3,1
2496,2009-12-07,2009-12-07,12.645,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1142.5,1
2497,2009-12-08,2009-12-08,12.841,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1146.8,1
2498,2009-12-09,2009-12-09,12.967,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1141.0,1
2499,2009-12-10,2009-12-10,12.9805,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1128.5,1
2500,2009-12-11,2009-12-11,12.935,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1124.0,1
2501,2009-12-14,2009-12-14,12.783,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1123.8,1
2502,2009-12-15,2009-12-15,12.7121,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1122.0,1
2503,2009-12-16,2009-12-16,12.7065,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1137.5,1
2504,2009-12-17,2009-12-17,12.9601,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1117.0,1
2505,2009-12-18,2009-12-18,12.8688,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1104.5,1
2506,2009-12-21,2009-12-21,12.821,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1105.5,1
2507,2009-12-22,2009-12-22,12.953,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1084.0,1
2508,2009-12-23,2009-12-23,12.880999999999998,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1085.3,1
2509,2009-12-24,2009-12-24,12.880999999999998,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1085.3,1
2510,2009-12-28,2009-12-28,12.9355,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1085.3,1
2511,2009-12-29,2009-12-29,13.0775,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1106.0,1
2512,2009-12-30,2009-12-30,13.07,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1087.5,1
2513,2009-12-31,2009-12-31,13.0576,3.42,0.0324942982574964,0.9930897990674584,0.053892070948148886,0,1087.5,1
2514,2010-01-04,2010-01-04,12.911,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1121.5,1
2515,2010-01-05,2010-01-05,12.815999999999999,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1123.3,1
2516,2010-01-06,2010-01-06,12.742,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1130.0,1
2517,2010-01-07,2010-01-07,12.759,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1130.3,1
2518,2010-01-08,2010-01-08,12.7256,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1126.8,1
2519,2010-01-11,2010-01-11,12.665999999999999,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1153.0,1
2520,2010-01-12,2010-01-12,12.7155,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1151.3,1
2521,2010-01-13,2010-01-13,12.762,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1127.3,1
2522,2010-01-14,2010-01-14,12.72,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1138.3,1
2523,2010-01-15,2010-01-15,12.6845,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1128.0,1
2524,2010-01-19,2010-01-19,12.65,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1133.0,1
2525,2010-01-20,2010-01-20,12.77,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1120.3,1
2526,2010-01-21,2010-01-21,12.7825,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1108.3,1
2527,2010-01-22,2010-01-22,12.9295,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1084.0,1
2528,2010-01-25,2010-01-25,12.9101,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1095.3,1
2529,2010-01-27,2010-01-27,12.9275,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1094.8,1
2530,2010-01-28,2010-01-28,12.9293,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1088.0,1
2531,2010-01-29,2010-01-29,13.0285,3.44,0.017237079467686697,0.9773910279334078,0.05530203882145082,0,1078.5,1
2532,2010-02-01,2010-02-01,12.94,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1086.5,1
2533,2010-02-02,2010-02-02,12.862,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1111.0,1
2534,2010-02-03,2010-02-03,12.97,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1115.3,1
2535,2010-02-04,2010-02-04,13.089,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1083.3,1
2536,2010-02-05,2010-02-05,13.194,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1058.0,1
2537,2010-02-08,2010-02-08,13.1436,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1064.0,1
2538,2010-02-09,2010-02-09,13.068,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1071.3,1
2539,2010-02-10,2010-02-10,13.052,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1069.5,1
2540,2010-02-11,2010-02-11,13.0415,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1076.3,1
2541,2010-02-12,2010-02-12,12.982000000000001,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1082.0,1
2542,2010-02-16,2010-02-16,12.850999999999999,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1115.3,1
2543,2010-02-17,2010-02-17,12.8771,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1119.0,1
2544,2010-02-18,2010-02-18,12.8455,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1118.0,1
2545,2010-02-19,2010-02-19,12.8235,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1112.8,1
2546,2010-02-22,2010-02-22,12.7987,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1115.3,1
2547,2010-02-23,2010-02-23,12.8535,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1107.0,1
2548,2010-02-24,2010-02-24,12.85,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1103.0,1
2549,2010-02-25,2010-02-25,12.8535,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1094.5,1
2550,2010-02-26,2010-02-26,12.7575,3.41,0.017237079467686697,1.0202630116688256,0.054519738485365406,0,1108.3,1
2551,2010-03-01,2010-03-01,12.7411,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1114.0,1
2552,2010-03-02,2010-03-02,12.7176,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1126.5,1
2553,2010-03-03,2010-03-03,12.6865,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1136.5,1
2554,2010-03-04,2010-03-04,12.7175,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1134.5,1
2555,2010-03-05,2010-03-05,12.6585,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1135.0,1
2556,2010-03-08,2010-03-08,12.665,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1125.8,1
2557,2010-03-09,2010-03-09,12.6275,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1115.8,1
2558,2010-03-10,2010-03-10,12.5951,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1120.5,1
2559,2010-03-11,2010-03-11,12.6125,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1104.0,1
2560,2010-03-12,2010-03-12,12.5457,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1106.3,1
2561,2010-03-15,2010-03-15,12.564,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1104.3,1
2562,2010-03-16,2010-03-16,12.5201,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1124.8,1
2563,2010-03-17,2010-03-17,12.4825,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1121.8,1
2564,2010-03-18,2010-03-18,12.470999999999998,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1122.8,1
2565,2010-03-19,2010-03-19,12.56,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1105.5,1
2566,2010-03-22,2010-03-22,12.6135,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1097.3,1
2567,2010-03-23,2010-03-23,12.527000000000001,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1101.5,1
2568,2010-03-24,2010-03-24,12.537,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1090.8,1
2569,2010-03-25,2010-03-25,12.49,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1093.0,1
2570,2010-03-26,2010-03-26,12.5407,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1096.5,1
2571,2010-03-29,2010-03-29,12.4615,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1107.5,1
2572,2010-03-30,2010-03-30,12.4125,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1107.0,1
2573,2010-03-31,2010-03-31,12.3005,3.4,0.017237079467686697,1.0153155940594083,0.0519695690346959,0,1115.5,1
2574,2010-04-01,2010-04-01,12.2995,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1123.5,1
2575,2010-04-02,2010-04-02,12.2873,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1123.5,1
2576,2010-04-05,2010-04-05,12.2725,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1123.5,1
2577,2010-04-06,2010-04-06,12.2444,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1132.8,1
2578,2010-04-07,2010-04-07,12.229000000000001,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1142.0,1
2579,2010-04-08,2010-04-08,12.2355,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1148.0,1
2580,2010-04-09,2010-04-09,12.187999999999999,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1152.5,1
2581,2010-04-12,2010-04-12,12.1685,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1158.8,1
2582,2010-04-13,2010-04-13,12.1876,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1148.3,1
2583,2010-04-14,2010-04-14,12.1901,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1153.8,1
2584,2010-04-15,2010-04-15,12.198,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1154.5,1
2585,2010-04-16,2010-04-16,12.2698,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1151.5,1
2586,2010-04-19,2010-04-19,12.3347,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1136.3,1
2587,2010-04-20,2010-04-20,12.222000000000001,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1144.8,1
2588,2010-04-21,2010-04-21,12.1797,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1143.0,1
2589,2010-04-22,2010-04-22,12.2636,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1133.8,1
2590,2010-04-23,2010-04-23,12.2016,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1139.5,1
2591,2010-04-26,2010-04-26,12.1556,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1154.5,1
2592,2010-04-27,2010-04-27,12.2684,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1149.5,1
2593,2010-04-28,2010-04-28,12.4135,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1161.0,1
2594,2010-04-29,2010-04-29,12.2335,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1166.8,1
2595,2010-04-30,2010-04-30,12.2281,3.4,0.0106445808044358,1.0032635569474218,0.054737744329007014,0,1179.3,1
2596,2010-05-03,2010-05-03,12.2656,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1179.3,1
2597,2010-05-04,2010-05-04,12.4165,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1185.0,1
2598,2010-05-05,2010-05-05,12.627,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1165.0,1
2599,2010-05-06,2010-05-06,12.8531,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1185.3,1
2600,2010-05-07,2010-05-07,12.8328,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1202.3,1
2601,2010-05-10,2010-05-10,12.5125,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1196.5,1
2602,2010-05-11,2010-05-11,12.5025,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1222.5,1
2603,2010-05-12,2010-05-12,12.4381,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1237.5,1
2604,2010-05-13,2010-05-13,12.357999999999999,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1237.5,1
2605,2010-05-14,2010-05-14,12.582,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1236.5,1
2606,2010-05-17,2010-05-17,12.7223,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1236.0,1
2607,2010-05-18,2010-05-18,12.597000000000001,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1216.8,1
2608,2010-05-19,2010-05-19,12.9305,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1195.0,1
2609,2010-05-20,2010-05-20,13.1207,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1192.0,1
2610,2010-05-21,2010-05-21,12.9701,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1179.8,1
2611,2010-05-24,2010-05-24,12.9524,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1187.0,1
2612,2010-05-25,2010-05-25,13.1398,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1198.3,1
2613,2010-05-26,2010-05-26,12.987,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1212.0,1
2614,2010-05-27,2010-05-27,12.8532,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1211.0,1
2615,2010-05-28,2010-05-28,12.8633,3.4,0.0106445808044358,1.0069818599164724,0.0541966192360212,0,1207.5,1
2616,2010-06-01,2010-06-01,12.9195,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1227.8,1
2617,2010-06-02,2010-06-02,12.8388,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1215.0,1
2618,2010-06-03,2010-06-03,12.7534,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1215.0,1
2619,2010-06-04,2010-06-04,12.8825,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1203.5,1
2620,2010-06-07,2010-06-07,12.8934,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1215.0,1
2621,2010-06-08,2010-06-08,12.905999999999999,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1246.0,1
2622,2010-06-09,2010-06-09,12.8002,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1233.5,1
2623,2010-06-10,2010-06-10,12.7335,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1217.5,1
2624,2010-06-11,2010-06-11,12.6755,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1220.0,1
2625,2010-06-14,2010-06-14,12.5962,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1223.8,1
2626,2010-06-15,2010-06-15,12.5777,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1225.0,1
2627,2010-06-16,2010-06-16,12.5858,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1234.5,1
2628,2010-06-17,2010-06-17,12.5842,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1245.0,1
2629,2010-06-18,2010-06-18,12.543,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1256.0,1
2630,2010-06-21,2010-06-21,12.4555,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1254.5,1
2631,2010-06-22,2010-06-22,12.5179,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1236.0,1
2632,2010-06-23,2010-06-23,12.6452,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1226.5,1
2633,2010-06-24,2010-06-24,12.7033,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1236.3,1
2634,2010-06-25,2010-06-25,12.6967,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1254.0,1
2635,2010-06-28,2010-06-28,12.6482,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1261.0,1
2636,2010-06-29,2010-06-29,12.8375,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1234.5,1
2637,2010-06-30,2010-06-30,12.8306,3.43,0.0106445808044358,0.9867167375314232,0.0521898961731432,0,1244.0,1
2638,2010-07-01,2010-07-01,13.035,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1234.0,1
2639,2010-07-02,2010-07-02,13.081,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1201.5,1
2640,2010-07-06,2010-07-06,12.9323,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1195.0,1
2641,2010-07-07,2010-07-07,12.8955,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1193.3,1
2642,2010-07-08,2010-07-08,12.7821,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1193.5,1
2643,2010-07-09,2010-07-09,12.7823,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1208.8,1
2644,2010-07-12,2010-07-12,12.8279,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1205.5,1
2645,2010-07-13,2010-07-13,12.7071,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1216.0,1
2646,2010-07-14,2010-07-14,12.6961,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1207.0,1
2647,2010-07-15,2010-07-15,12.7656,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1208.0,1
2648,2010-07-16,2010-07-16,12.9256,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1189.3,1
2649,2010-07-19,2010-07-19,12.9111,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1181.0,1
2650,2010-07-20,2010-07-20,12.8451,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1183.0,1
2651,2010-07-21,2010-07-21,12.7785,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1191.5,1
2652,2010-07-22,2010-07-22,12.752,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1199.5,1
2653,2010-07-23,2010-07-23,12.7666,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1190.5,1
2654,2010-07-26,2010-07-26,12.6958,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1183.5,1
2655,2010-07-27,2010-07-27,12.6525,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1168.0,1
2656,2010-07-28,2010-07-28,12.677,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1157.0,1
2657,2010-07-29,2010-07-29,12.7278,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1162.5,1
2658,2010-07-30,2010-07-30,12.6421,3.43,0.010642833183110798,0.9577410679984624,0.0533571352545754,0,1169.0,1
2659,2010-08-02,2010-08-02,12.5771,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1188.5,1
2660,2010-08-03,2010-08-03,12.582,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1187.5,1
2661,2010-08-04,2010-08-04,12.546,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1199.5,1
2662,2010-08-05,2010-08-05,12.5441,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1192.5,1
2663,2010-08-06,2010-08-06,12.6667,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1207.8,1
2664,2010-08-09,2010-08-09,12.6305,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1203.0,1
2665,2010-08-10,2010-08-10,12.69,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1192.5,1
2666,2010-08-11,2010-08-11,12.7314,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1205.5,1
2667,2010-08-12,2010-08-12,12.717,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1213.0,1
2668,2010-08-13,2010-08-13,12.7225,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1214.3,1
2669,2010-08-16,2010-08-16,12.6533,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1223.5,1
2670,2010-08-17,2010-08-17,12.5833,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1226.0,1
2671,2010-08-18,2010-08-18,12.5975,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1218.0,1
2672,2010-08-19,2010-08-19,12.731,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1233.5,1
2673,2010-08-20,2010-08-20,12.7705,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1223.5,1
2674,2010-08-23,2010-08-23,12.8751,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1226.0,1
2675,2010-08-24,2010-08-24,12.9184,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1222.0,1
2676,2010-08-25,2010-08-25,13.0291,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1237.5,1
2677,2010-08-26,2010-08-26,12.9753,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1237.0,1
2678,2010-08-27,2010-08-27,13.0008,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1235.0,1
2679,2010-08-30,2010-08-30,13.1436,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1235.0,1
2680,2010-08-31,2010-08-31,13.1671,3.45,0.010642833183110798,0.9747312895266734,0.05112790992962469,0,1246.0,1
2681,2010-09-01,2010-09-01,13.04,3.47,0.010642833183110798,0.97979462398067,0.0530096405881436,0,1246.5,0
2682,2010-09-02,2010-09-02,13.055,3.47,0.010642833183110798,0.97979462398067,0.0530096405881436,0,1248.5,0
