,index,Time Series,DKK_USD,DKK_IR,DKK_GDP,DKK_trade,DKK_UE,fc_year,price_gold,h1n1
1354,2005-05-20,2005-05-20,5.9324,2.1615,0.009716613323436329,1.1289220165746645,0.05,0,418.0,0
1355,2005-05-23,2005-05-23,5.921,2.1615,0.009716613323436329,1.1289220165746645,0.05,0,418.0,0
1356,2005-05-24,2005-05-24,5.9134,2.1615,0.009716613323436329,1.1289220165746645,0.05,0,418.3,0
1357,2005-05-25,2005-05-25,5.9085,2.1615,0.009716613323436329,1.1289220165746645,0.05,0,418.4,0
1358,2005-05-26,2005-05-26,5.9456,2.1615,0.009716613323436329,1.1289220165746645,0.05,0,418.0,0
1359,2005-05-27,2005-05-27,5.9203,2.1615,0.009716613323436329,1.1289220165746645,0.05,0,418.3,0
1360,2005-05-31,2005-05-31,6.0264,2.1615,0.009716613323436329,1.1289220165746645,0.05,0,414.5,0
1361,2005-06-01,2005-06-01,6.0804,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,415.4,0
1362,2005-06-02,2005-06-02,6.0661,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,420.4,0
1363,2005-06-03,2005-06-03,6.0844,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,423.6,0
1364,2005-06-06,2005-06-06,6.0637,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,425.9,0
1365,2005-06-07,2005-06-07,6.0605,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,424.1,0
1366,2005-06-08,2005-06-08,6.0429999999999975,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,424.6,0
1367,2005-06-09,2005-06-09,6.0927,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,422.5,0
1368,2005-06-10,2005-06-10,6.1367,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,422.6,0
1369,2005-06-13,2005-06-13,6.1831,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,429.1,0
1370,2005-06-14,2005-06-14,6.182,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,426.9,0
1371,2005-06-15,2005-06-15,6.1473,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,428.7,0
1372,2005-06-16,2005-06-16,6.1564,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,433.0,0
1373,2005-06-17,2005-06-17,6.0822,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,437.5,0
1374,2005-06-20,2005-06-20,6.1332,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,439.4,0
1375,2005-06-21,2005-06-21,6.1370000000000005,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,435.2,0
1376,2005-06-22,2005-06-22,6.1402,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,437.0,0
1377,2005-06-23,2005-06-23,6.178999999999999,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,439.2,0
1378,2005-06-24,2005-06-24,6.1614,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,440.6,0
1379,2005-06-27,2005-06-27,6.1304,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,439.3,0
1380,2005-06-28,2005-06-28,6.1685,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,437.0,0
1381,2005-06-29,2005-06-29,6.1557,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,435.8,0
1382,2005-06-30,2005-06-30,6.1599,2.1632,0.009716613323436329,1.0935454292362343,0.05,0,437.1,0
1383,2005-07-01,2005-07-01,6.2333,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,432.6,0
1384,2005-07-05,2005-07-05,6.2545,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,423.8,0
1385,2005-07-06,2005-07-06,6.2543,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,423.5,0
1386,2005-07-07,2005-07-07,6.2495,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,425.2,0
1387,2005-07-08,2005-07-08,6.2451,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,424.4,0
1388,2005-07-11,2005-07-11,6.178999999999999,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,424.2,0
1389,2005-07-12,2005-07-12,6.1139,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,426.3,0
1390,2005-07-13,2005-07-13,6.1696,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,424.5,0
1391,2005-07-14,2005-07-14,6.1698,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,424.3,0
1392,2005-07-15,2005-07-15,6.1972,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,418.4,0
1393,2005-07-18,2005-07-18,6.1752,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,420.9,0
1394,2005-07-19,2005-07-19,6.2147,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,419.3,0
1395,2005-07-20,2005-07-20,6.1924,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,422.2,0
1396,2005-07-21,2005-07-21,6.1631,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,424.3,0
1397,2005-07-22,2005-07-22,6.1756,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,425.0,0
1398,2005-07-25,2005-07-25,6.1885,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,425.4,0
1399,2005-07-26,2005-07-26,6.2126,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,423.3,0
1400,2005-07-27,2005-07-27,6.1931,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,424.0,0
1401,2005-07-28,2005-07-28,6.1542,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,426.4,0
1402,2005-07-29,2005-07-29,6.1496,2.1435,-6.55066530194699e-05,1.1607188448980703,0.05,0,429.0,0
1403,2005-08-01,2005-08-01,6.1159,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,431.7,0
1404,2005-08-02,2005-08-02,6.1099,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,431.0,0
1405,2005-08-03,2005-08-03,6.0476,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,434.6,0
1406,2005-08-04,2005-08-04,6.0253,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,438.6,0
1407,2005-08-05,2005-08-05,6.0529,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,438.3,0
1408,2005-08-08,2005-08-08,6.0341,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,436.2,0
1409,2005-08-09,2005-08-09,6.0432,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,433.3,0
1410,2005-08-10,2005-08-10,6.0429,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,436.6,0
1411,2005-08-11,2005-08-11,5.9996,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,440.8,0
1412,2005-08-12,2005-08-12,6.0020000000000024,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,447.3,0
1413,2005-08-15,2005-08-15,6.0346,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,443.5,0
1414,2005-08-16,2005-08-16,6.0448,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,443.0,0
1415,2005-08-17,2005-08-17,6.0683,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,442.0,0
1416,2005-08-18,2005-08-18,6.1229,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,439.7,0
1417,2005-08-19,2005-08-19,6.1372,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,439.7,0
1418,2005-08-22,2005-08-22,6.0931,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,439.7,0
1419,2005-08-23,2005-08-23,6.1057,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,439.4,0
1420,2005-08-24,2005-08-24,6.0926,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,440.0,0
1421,2005-08-25,2005-08-25,6.0569,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,438.9,0
1422,2005-08-26,2005-08-26,6.0512,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,436.8,0
1423,2005-08-29,2005-08-29,6.0906,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,436.8,0
1424,2005-08-30,2005-08-30,6.1109,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,430.7,0
1425,2005-08-31,2005-08-31,6.0483,2.1547,-6.55066530194699e-05,1.1129519378836183,0.047,0,433.3,0
1426,2005-09-01,2005-09-01,5.9918,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,439.6,0
1427,2005-09-02,2005-09-02,5.9462,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,443.6,0
1428,2005-09-06,2005-09-06,5.9727,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,444.2,0
1429,2005-09-07,2005-09-07,5.9943,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,445.1,0
1430,2005-09-08,2005-09-08,6.0112,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,448.6,0
1431,2005-09-09,2005-09-09,5.9941,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,448.3,0
1432,2005-09-12,2005-09-12,6.0673,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,448.4,0
1433,2005-09-13,2005-09-13,6.0795,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,445.4,0
1434,2005-09-14,2005-09-14,6.0698,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,449.3,0
1435,2005-09-15,2005-09-15,6.1024,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,454.8,0
1436,2005-09-16,2005-09-16,6.1056,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,457.2,0
1437,2005-09-19,2005-09-19,6.1356,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,464.5,0
1438,2005-09-20,2005-09-20,6.1257,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,464.8,0
1439,2005-09-21,2005-09-21,6.1107,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,469.1,0
1440,2005-09-22,2005-09-22,6.1398,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,466.3,0
1441,2005-09-23,2005-09-23,6.1770000000000005,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,462.7,0
1442,2005-09-26,2005-09-26,6.1995,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,461.7,0
1443,2005-09-27,2005-09-27,6.2112,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,464.1,0
1444,2005-09-28,2005-09-28,6.2109,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,464.0,0
1445,2005-09-29,2005-09-29,6.2086,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,472.4,0
1446,2005-09-30,2005-09-30,6.1888,2.1444,-6.55066530194699e-05,1.1738862475787986,0.045,0,473.3,0
1447,2005-10-03,2005-10-03,6.2632,2.136,0.00614711028494527,1.1345021347279347,0.043,0,466.1,0
1448,2005-10-04,2005-10-04,6.2622,2.136,0.00614711028494527,1.1345021347279347,0.043,0,467.5,0
1449,2005-10-05,2005-10-05,6.2265,2.136,0.00614711028494527,1.1345021347279347,0.043,0,463.5,0
1450,2005-10-06,2005-10-06,6.148,2.136,0.00614711028494527,1.1345021347279347,0.043,0,471.8,0
1451,2005-10-07,2005-10-07,6.1579,2.136,0.00614711028494527,1.1345021347279347,0.043,0,472.7,0
1452,2005-10-11,2005-10-11,6.2111,2.136,0.00614711028494527,1.1345021347279347,0.043,0,475.5,0
1453,2005-10-12,2005-10-12,6.1971,2.136,0.00614711028494527,1.1345021347279347,0.043,0,475.1,0
1454,2005-10-13,2005-10-13,6.2502,2.136,0.00614711028494527,1.1345021347279347,0.043,0,469.5,0
1455,2005-10-14,2005-10-14,6.1806,2.136,0.00614711028494527,1.1345021347279347,0.043,0,466.0,0
1456,2005-10-17,2005-10-17,6.1989,2.136,0.00614711028494527,1.1345021347279347,0.043,0,474.5,0
1457,2005-10-18,2005-10-18,6.2501,2.136,0.00614711028494527,1.1345021347279347,0.043,0,472.0,0
1458,2005-10-19,2005-10-19,6.2247,2.136,0.00614711028494527,1.1345021347279347,0.043,0,465.9,0
1459,2005-10-20,2005-10-20,6.227,2.136,0.00614711028494527,1.1345021347279347,0.043,0,464.3,0
1460,2005-10-21,2005-10-21,6.2376,2.136,0.00614711028494527,1.1345021347279347,0.043,0,462.9,0
1461,2005-10-24,2005-10-24,6.2177,2.136,0.00614711028494527,1.1345021347279347,0.043,0,466.1,0
1462,2005-10-25,2005-10-25,6.1641,2.136,0.00614711028494527,1.1345021347279347,0.043,0,472.3,0
1463,2005-10-26,2005-10-26,6.1739999999999995,2.136,0.00614711028494527,1.1345021347279347,0.043,0,473.2,0
1464,2005-10-27,2005-10-27,6.1423,2.136,0.00614711028494527,1.1345021347279347,0.043,0,474.4,0
1465,2005-10-28,2005-10-28,6.1723,2.136,0.00614711028494527,1.1345021347279347,0.043,0,470.8,0
1466,2005-10-31,2005-10-31,6.2219,2.136,0.00614711028494527,1.1345021347279347,0.043,0,470.8,0
1467,2005-11-01,2005-11-01,6.2201,2.0319,0.00614711028494527,1.130534607128258,0.041,0,459.5,0
1468,2005-11-02,2005-11-02,6.1857,2.0319,0.00614711028494527,1.130534607128258,0.041,0,460.8,0
1469,2005-11-03,2005-11-03,6.2363,2.0319,0.00614711028494527,1.130534607128258,0.041,0,461.9,0
1470,2005-11-04,2005-11-04,6.3102,2.0319,0.00614711028494527,1.130534607128258,0.041,0,460.5,0
1471,2005-11-07,2005-11-07,6.3281,2.0319,0.00614711028494527,1.130534607128258,0.041,0,456.5,0
1472,2005-11-08,2005-11-08,6.3389999999999995,2.0319,0.00614711028494527,1.130534607128258,0.041,0,461.6,0
1473,2005-11-09,2005-11-09,6.3508,2.0319,0.00614711028494527,1.130534607128258,0.041,0,462.6,0
1474,2005-11-10,2005-11-10,6.3528,2.0319,0.00614711028494527,1.130534607128258,0.041,0,467.0,0
1475,2005-11-14,2005-11-14,6.3891,2.0319,0.00614711028494527,1.130534607128258,0.041,0,467.5,0
1476,2005-11-15,2005-11-15,6.3759,2.0319,0.00614711028494527,1.130534607128258,0.041,0,468.3,0
1477,2005-11-16,2005-11-16,6.3876,2.0319,0.00614711028494527,1.130534607128258,0.041,0,475.8,0
1478,2005-11-17,2005-11-17,6.3671,2.0319,0.00614711028494527,1.130534607128258,0.041,0,486.2,0
1479,2005-11-18,2005-11-18,6.3524,2.0319,0.00614711028494527,1.130534607128258,0.041,0,485.9,0
1480,2005-11-21,2005-11-21,6.3581,2.0319,0.00614711028494527,1.130534607128258,0.041,0,489.0,0
1481,2005-11-22,2005-11-22,6.3556,2.0319,0.00614711028494527,1.130534607128258,0.041,0,492.6,0
1482,2005-11-23,2005-11-23,6.3210000000000015,2.0319,0.00614711028494527,1.130534607128258,0.041,0,487.6,0
1483,2005-11-25,2005-11-25,6.362,2.0319,0.00614711028494527,1.130534607128258,0.041,0,495.9,0
1484,2005-11-28,2005-11-28,6.3166,2.0319,0.00614711028494527,1.130534607128258,0.041,0,496.0,0
1485,2005-11-29,2005-11-29,6.3253,2.0319,0.00614711028494527,1.130534607128258,0.041,0,496.0,0
1486,2005-11-30,2005-11-30,6.32,2.0319,0.00614711028494527,1.130534607128258,0.041,0,495.7,0
1487,2005-12-01,2005-12-01,6.3688,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,499.8,0
1488,2005-12-02,2005-12-02,6.3698,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,502.5,0
1489,2005-12-05,2005-12-05,6.3215,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,505.7,0
1490,2005-12-06,2005-12-06,6.3204,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,504.3,0
1491,2005-12-07,2005-12-07,6.3528,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,515.4,0
1492,2005-12-08,2005-12-08,6.2961,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,515.7,0
1493,2005-12-09,2005-12-09,6.2991,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,525.5,0
1494,2005-12-12,2005-12-12,6.2227,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,536.5,0
1495,2005-12-13,2005-12-13,6.2443,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,522.5,0
1496,2005-12-14,2005-12-14,6.1874,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,509.5,0
1497,2005-12-15,2005-12-15,6.2266,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,506.3,0
1498,2005-12-16,2005-12-16,6.2037,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,507.0,0
1499,2005-12-19,2005-12-19,6.2146,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,508.8,0
1500,2005-12-20,2005-12-20,6.2939,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,502.5,0
1501,2005-12-21,2005-12-21,6.312,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,489.0,0
1502,2005-12-22,2005-12-22,6.2758,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,500.0,0
1503,2005-12-23,2005-12-23,6.2929999999999975,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,500.0,0
1504,2005-12-27,2005-12-27,6.2919,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,500.0,0
1505,2005-12-28,2005-12-28,6.2822,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,518.0,0
1506,2005-12-29,2005-12-29,6.2982,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,513.0,0
1507,2005-12-30,2005-12-30,6.2985,2.3647,0.00614711028494527,1.0808323906557242,0.041,0,513.0,0
1508,2006-01-03,2006-01-03,6.2284,2.337,0.007840413669991851,1.0442398929483805,0.041,0,530.0,0
1509,2006-01-04,2006-01-04,6.1713,2.337,0.007840413669991851,1.0442398929483805,0.041,0,529.5,0
1510,2006-01-05,2006-01-05,6.1643,2.337,0.007840413669991851,1.0442398929483805,0.041,0,524.8,0
1511,2006-01-06,2006-01-06,6.1375,2.337,0.007840413669991851,1.0442398929483805,0.041,0,535.3,0
1512,2006-01-09,2006-01-09,6.1814,2.337,0.007840413669991851,1.0442398929483805,0.041,0,541.5,0
1513,2006-01-10,2006-01-10,6.1831,2.337,0.007840413669991851,1.0442398929483805,0.041,0,543.5,0
1514,2006-01-11,2006-01-11,6.1453,2.337,0.007840413669991851,1.0442398929483805,0.041,0,544.4,0
1515,2006-01-12,2006-01-12,6.1984,2.337,0.007840413669991851,1.0442398929483805,0.041,0,542.5,0
1516,2006-01-13,2006-01-13,6.1634,2.337,0.007840413669991851,1.0442398929483805,0.041,0,548.3,0
1517,2006-01-17,2006-01-17,6.1787,2.337,0.007840413669991851,1.0442398929483805,0.041,0,553.3,0
1518,2006-01-18,2006-01-18,6.1748,2.337,0.007840413669991851,1.0442398929483805,0.041,0,545.0,0
1519,2006-01-19,2006-01-19,6.1627,2.337,0.007840413669991851,1.0442398929483805,0.041,0,554.8,0
1520,2006-01-20,2006-01-20,6.1666,2.337,0.007840413669991851,1.0442398929483805,0.041,0,567.3,0
1521,2006-01-23,2006-01-23,6.0775,2.337,0.007840413669991851,1.0442398929483805,0.041,0,554.5,0
1522,2006-01-24,2006-01-24,6.0714,2.337,0.007840413669991851,1.0442398929483805,0.041,0,557.3,0
1523,2006-01-25,2006-01-25,6.0911,2.337,0.007840413669991851,1.0442398929483805,0.041,0,561.8,0
1524,2006-01-26,2006-01-26,6.1025,2.337,0.007840413669991851,1.0442398929483805,0.041,0,556.5,0
1525,2006-01-27,2006-01-27,6.1525,2.337,0.007840413669991851,1.0442398929483805,0.041,0,561.8,0
1526,2006-01-30,2006-01-30,6.1718,2.337,0.007840413669991851,1.0442398929483805,0.041,0,565.0,0
1527,2006-01-31,2006-01-31,6.1377,2.337,0.007840413669991851,1.0442398929483805,0.041,0,568.8,0
1528,2006-02-01,2006-02-01,6.172999999999999,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,568.3,0
1529,2006-02-02,2006-02-02,6.1677,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,572.2,0
1530,2006-02-03,2006-02-03,6.2106,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,569.0,0
1531,2006-02-06,2006-02-06,6.2386,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,569.8,0
1532,2006-02-07,2006-02-07,6.235,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,558.7,0
1533,2006-02-08,2006-02-08,6.2564,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,548.8,0
1534,2006-02-09,2006-02-09,6.2409,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,560.3,0
1535,2006-02-10,2006-02-10,6.2619,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,557.0,0
1536,2006-02-13,2006-02-13,6.2703,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,549.3,0
1537,2006-02-14,2006-02-14,6.2751,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,539.7,0
1538,2006-02-15,2006-02-15,6.2817,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,540.5,0
1539,2006-02-16,2006-02-16,6.2832,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,538.8,0
1540,2006-02-17,2006-02-17,6.2706,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,551.7,0
1541,2006-02-21,2006-02-21,6.2645,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,554.0,0
1542,2006-02-22,2006-02-22,6.2673,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,553.0,0
1543,2006-02-23,2006-02-23,6.2563,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,551.2,0
1544,2006-02-24,2006-02-24,6.2782,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,554.2,0
1545,2006-02-27,2006-02-27,6.2888,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,553.3,0
1546,2006-02-28,2006-02-28,6.2559,2.2897,0.007840413669991851,1.1326403157780909,0.042,0,556.0,0
1547,2006-03-01,2006-03-01,6.2705,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,564.3,0
1548,2006-03-02,2006-03-02,6.2152,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,563.8,0
1549,2006-03-03,2006-03-03,6.2034,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,565.0,0
1550,2006-03-06,2006-03-06,6.2152,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,565.3,0
1551,2006-03-07,2006-03-07,6.2741,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,553.0,0
1552,2006-03-08,2006-03-08,6.2608,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,544.8,0
1553,2006-03-09,2006-03-09,6.2571,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,550.1,0
1554,2006-03-10,2006-03-10,6.2748,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,535.0,0
1555,2006-03-13,2006-03-13,6.2471,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,543.5,0
1556,2006-03-14,2006-03-14,6.2043,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,545.8,0
1557,2006-03-15,2006-03-15,6.1948,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,556.5,0
1558,2006-03-16,2006-03-16,6.132999999999999,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,552.8,0
1559,2006-03-17,2006-03-17,6.1174,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,552.8,0
1560,2006-03-20,2006-03-20,6.132999999999999,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,555.8,0
1561,2006-03-21,2006-03-21,6.176,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,547.5,0
1562,2006-03-22,2006-03-22,6.1687,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,550.8,0
1563,2006-03-23,2006-03-23,6.2242,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,546.5,0
1564,2006-03-24,2006-03-24,6.1999,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,556.8,0
1565,2006-03-27,2006-03-27,6.2102,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,565.0,0
1566,2006-03-28,2006-03-28,6.1779,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,567.5,0
1567,2006-03-29,2006-03-29,6.2027,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,565.0,0
1568,2006-03-30,2006-03-30,6.1505,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,584.0,0
1569,2006-03-31,2006-03-31,6.1467,2.6231,0.007840413669991851,1.0992460302263714,0.042,0,582.0,0
1570,2006-04-03,2006-04-03,6.1548,2.6891,0.009758820040575041,1.054834051092714,0.042,0,587.0,0
1571,2006-04-04,2006-04-04,6.0883,2.6891,0.009758820040575041,1.054834051092714,0.042,0,588.0,0
1572,2006-04-05,2006-04-05,6.0804,2.6891,0.009758820040575041,1.054834051092714,0.042,0,586.5,0
1573,2006-04-06,2006-04-06,6.1086,2.6891,0.009758820040575041,1.054834051092714,0.042,0,592.5,0
1574,2006-04-07,2006-04-07,6.1636,2.6891,0.009758820040575041,1.054834051092714,0.042,0,589.8,0
1575,2006-04-10,2006-04-10,6.171,2.6891,0.009758820040575041,1.054834051092714,0.042,0,597.3,0
1576,2006-04-11,2006-04-11,6.1526,2.6891,0.009758820040575041,1.054834051092714,0.042,0,597.8,0
1577,2006-04-12,2006-04-12,6.162000000000001,2.6891,0.009758820040575041,1.054834051092714,0.042,0,597.3,0
1578,2006-04-13,2006-04-13,6.1626,2.6891,0.009758820040575041,1.054834051092714,0.042,0,593.0,0
1579,2006-04-14,2006-04-14,6.1638,2.6891,0.009758820040575041,1.054834051092714,0.042,0,593.0,0
1580,2006-04-17,2006-04-17,6.0829999999999975,2.6891,0.009758820040575041,1.054834051092714,0.042,0,593.0,0
1581,2006-04-18,2006-04-18,6.0795,2.6891,0.009758820040575041,1.054834051092714,0.042,0,614.8,0
1582,2006-04-19,2006-04-19,6.0433,2.6891,0.009758820040575041,1.054834051092714,0.042,0,624.8,0
1583,2006-04-20,2006-04-20,6.0534,2.6891,0.009758820040575041,1.054834051092714,0.042,0,625.0,0
1584,2006-04-21,2006-04-21,6.0418,2.6891,0.009758820040575041,1.054834051092714,0.042,0,623.5,0
1585,2006-04-24,2006-04-24,6.0279,2.6891,0.009758820040575041,1.054834051092714,0.042,0,622.5,0
1586,2006-04-25,2006-04-25,6.0106,2.6891,0.009758820040575041,1.054834051092714,0.042,0,634.8,0
1587,2006-04-26,2006-04-26,5.9848,2.6891,0.009758820040575041,1.054834051092714,0.042,0,635.5,0
1588,2006-04-27,2006-04-27,5.9564,2.6891,0.009758820040575041,1.054834051092714,0.042,0,638.0,0
1589,2006-04-28,2006-04-28,5.9076,2.6891,0.009758820040575041,1.054834051092714,0.042,0,644.0,0
1590,2006-05-01,2006-05-01,5.914,2.7221,0.009758820040575041,1.0673411779328212,0.041,0,644.0,0
1591,2006-05-02,2006-05-02,5.8973,2.7221,0.009758820040575041,1.0673411779328212,0.041,0,661.0,0
1592,2006-05-03,2006-05-03,5.8993,2.7221,0.009758820040575041,1.0673411779328212,0.041,0,673.6,0
1593,2006-05-04,2006-05-04,5.8786,2.7221,0.009758820040575041,1.0673411779328212,0.041,0,673.5,0
1594,2006-05-05,2006-05-05,5.855,2.7221,0.009758820040575041,1.0673411779328212,0.041,0,678.0,0
