,index,Time Series,BRL_USD,BRL_IR,BRL_GDP,BRL_trade,BRL_UE,fc_year,price_gold,h1n1
2571,2010-03-29,2010-03-29,1.808,8.75,0.025551737002229902,0.5562300538859459,0.07172641933084681,0,1107.5,1
2572,2010-03-30,2010-03-30,1.797,8.75,0.025551737002229902,0.5562300538859459,0.07172641933084681,0,1107.0,1
2573,2010-03-31,2010-03-31,1.7821,8.75,0.025551737002229902,0.5562300538859459,0.07172641933084681,0,1115.5,1
2574,2010-04-01,2010-04-01,1.7659,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1123.5,1
2575,2010-04-02,2010-04-02,1.764,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1123.5,1
2576,2010-04-05,2010-04-05,1.7585,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1123.5,1
2577,2010-04-06,2010-04-06,1.7593,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1132.8,1
2578,2010-04-07,2010-04-07,1.7635,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1142.0,1
2579,2010-04-08,2010-04-08,1.778,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1148.0,1
2580,2010-04-09,2010-04-09,1.7709,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1152.5,1
2581,2010-04-12,2010-04-12,1.7575,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1158.8,1
2582,2010-04-13,2010-04-13,1.7583,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1148.3,1
2583,2010-04-14,2010-04-14,1.7445,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1153.8,1
2584,2010-04-15,2010-04-15,1.7428,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1154.5,1
2585,2010-04-16,2010-04-16,1.761,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1151.5,1
2586,2010-04-19,2010-04-19,1.7622,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1136.3,1
2587,2010-04-20,2010-04-20,1.7509,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1144.8,1
2588,2010-04-21,2010-04-21,1.7497,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1143.0,1
2589,2010-04-22,2010-04-22,1.7690000000000001,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1133.8,1
2590,2010-04-23,2010-04-23,1.7633,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1139.5,1
2591,2010-04-26,2010-04-26,1.745,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1154.5,1
2592,2010-04-27,2010-04-27,1.7652,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1149.5,1
2593,2010-04-28,2010-04-28,1.7622,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1161.0,1
2594,2010-04-29,2010-04-29,1.7305,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1166.8,1
2595,2010-04-30,2010-04-30,1.7269999999999999,9.5,0.021487070202334,0.5900420140024083,0.0687521193708951,0,1179.3,1
2596,2010-05-03,2010-05-03,1.736,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1179.3,1
2597,2010-05-04,2010-05-04,1.7515,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1185.0,1
2598,2010-05-05,2010-05-05,1.7819,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1165.0,1
2599,2010-05-06,2010-05-06,1.8365,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1185.3,1
2600,2010-05-07,2010-05-07,1.8359999999999999,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1202.3,1
2601,2010-05-10,2010-05-10,1.7783,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1196.5,1
2602,2010-05-11,2010-05-11,1.7764,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1222.5,1
2603,2010-05-12,2010-05-12,1.7734,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1237.5,1
2604,2010-05-13,2010-05-13,1.7721,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1237.5,1
2605,2010-05-14,2010-05-14,1.8035,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1236.5,1
2606,2010-05-17,2010-05-17,1.8204,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1236.0,1
2607,2010-05-18,2010-05-18,1.798,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1216.8,1
2608,2010-05-19,2010-05-19,1.8498,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1195.0,1
2609,2010-05-20,2010-05-20,1.8885,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1192.0,1
2610,2010-05-21,2010-05-21,1.8499,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1179.8,1
2611,2010-05-24,2010-05-24,1.8519999999999999,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1187.0,1
2612,2010-05-25,2010-05-25,1.8785,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1198.3,1
2613,2010-05-26,2010-05-26,1.8559999999999999,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1212.0,1
2614,2010-05-27,2010-05-27,1.8274,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1211.0,1
2615,2010-05-28,2010-05-28,1.817,9.5,0.021487070202334,0.6490713677285188,0.0714386821141534,0,1207.5,1
2616,2010-06-01,2010-06-01,1.8235,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1227.8,1
2617,2010-06-02,2010-06-02,1.8287,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1215.0,1
2618,2010-06-03,2010-06-03,1.817,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1215.0,1
2619,2010-06-04,2010-06-04,1.8419999999999999,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1203.5,1
2620,2010-06-07,2010-06-07,1.8651,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1215.0,1
2621,2010-06-08,2010-06-08,1.8608,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1246.0,1
2622,2010-06-09,2010-06-09,1.838,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1233.5,1
2623,2010-06-10,2010-06-10,1.814,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1217.5,1
2624,2010-06-11,2010-06-11,1.8045,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1220.0,1
2625,2010-06-14,2010-06-14,1.8017,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1223.8,1
2626,2010-06-15,2010-06-15,1.7902,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1225.0,1
2627,2010-06-16,2010-06-16,1.7854,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1234.5,1
2628,2010-06-17,2010-06-17,1.7819,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1245.0,1
2629,2010-06-18,2010-06-18,1.7723,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1256.0,1
2630,2010-06-21,2010-06-21,1.7624,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1254.5,1
2631,2010-06-22,2010-06-22,1.767,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1236.0,1
2632,2010-06-23,2010-06-23,1.787,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1226.5,1
2633,2010-06-24,2010-06-24,1.7915,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1236.3,1
2634,2010-06-25,2010-06-25,1.7819999999999998,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1254.0,1
2635,2010-06-28,2010-06-28,1.7773,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1261.0,1
2636,2010-06-29,2010-06-29,1.806,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1234.5,1
2637,2010-06-30,2010-06-30,1.7941,10.25,0.021487070202334,0.6050663269610826,0.0683382833142853,0,1244.0,1
2638,2010-07-01,2010-07-01,1.801,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1234.0,1
2639,2010-07-02,2010-07-02,1.7765,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1201.5,1
2640,2010-07-06,2010-07-06,1.7628,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1195.0,1
2641,2010-07-07,2010-07-07,1.7706,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1193.3,1
2642,2010-07-08,2010-07-08,1.7595,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1193.5,1
2643,2010-07-09,2010-07-09,1.7587,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1208.8,1
2644,2010-07-12,2010-07-12,1.7648,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1205.5,1
2645,2010-07-13,2010-07-13,1.751,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1216.0,1
2646,2010-07-14,2010-07-14,1.7603,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1207.0,1
2647,2010-07-15,2010-07-15,1.7715,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1208.0,1
2648,2010-07-16,2010-07-16,1.7858,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1189.3,1
2649,2010-07-19,2010-07-19,1.7857,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1181.0,1
2650,2010-07-20,2010-07-20,1.7789,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1183.0,1
2651,2010-07-21,2010-07-21,1.7735,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1191.5,1
2652,2010-07-22,2010-07-22,1.7639,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1199.5,1
2653,2010-07-23,2010-07-23,1.7618,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1190.5,1
2654,2010-07-26,2010-07-26,1.768,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1183.5,1
2655,2010-07-27,2010-07-27,1.764,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1168.0,1
2656,2010-07-28,2010-07-28,1.7623,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1157.0,1
2657,2010-07-29,2010-07-29,1.7678,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1162.5,1
2658,2010-07-30,2010-07-30,1.7585,10.75,0.0120320258870836,0.5794078758659541,0.06810925111692309,0,1169.0,1
2659,2010-08-02,2010-08-02,1.746,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1188.5,1
2660,2010-08-03,2010-08-03,1.7568,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1187.5,1
2661,2010-08-04,2010-08-04,1.7582,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1199.5,1
2662,2010-08-05,2010-08-05,1.7565,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1192.5,1
2663,2010-08-06,2010-08-06,1.7585,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1207.8,1
2664,2010-08-09,2010-08-09,1.754,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1203.0,1
2665,2010-08-10,2010-08-10,1.7613,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1192.5,1
2666,2010-08-11,2010-08-11,1.767,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1205.5,1
2667,2010-08-12,2010-08-12,1.7685,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1213.0,1
2668,2010-08-13,2010-08-13,1.7718,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1214.3,1
2669,2010-08-16,2010-08-16,1.758,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1223.5,1
2670,2010-08-17,2010-08-17,1.7513,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1226.0,1
2671,2010-08-18,2010-08-18,1.7513,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1218.0,1
2672,2010-08-19,2010-08-19,1.7626,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1233.5,1
2673,2010-08-20,2010-08-20,1.7615,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1223.5,1
2674,2010-08-23,2010-08-23,1.764,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1226.0,1
2675,2010-08-24,2010-08-24,1.7622,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1222.0,1
2676,2010-08-25,2010-08-25,1.768,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1237.5,1
2677,2010-08-26,2010-08-26,1.7590000000000001,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1237.0,1
2678,2010-08-27,2010-08-27,1.7493,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1235.0,1
2679,2010-08-30,2010-08-30,1.757,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1235.0,1
2680,2010-08-31,2010-08-31,1.7529,10.75,0.0120320258870836,0.6151600952694738,0.0666068882929363,0,1246.0,1
2681,2010-09-01,2010-09-01,1.7406,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1246.5,0
2682,2010-09-02,2010-09-02,1.7339,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1248.5,0
2683,2010-09-03,2010-09-03,1.7238,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1240.5,0
2684,2010-09-07,2010-09-07,1.7280000000000002,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1256.8,0
2685,2010-09-08,2010-09-08,1.723,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1255.0,0
2686,2010-09-09,2010-09-09,1.7256,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1255.0,0
2687,2010-09-10,2010-09-10,1.7183,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1246.5,0
2688,2010-09-13,2010-09-13,1.7165,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1243.8,0
2689,2010-09-14,2010-09-14,1.7037,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1265.5,0
2690,2010-09-15,2010-09-15,1.7176,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1267.0,0
2691,2010-09-16,2010-09-16,1.7198,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1272.5,0
2692,2010-09-17,2010-09-17,1.7145,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1274.0,0
2693,2010-09-20,2010-09-20,1.7158,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1279.3,0
2694,2010-09-21,2010-09-21,1.7276,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1275.0,0
2695,2010-09-22,2010-09-22,1.7226,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1293.5,0
2696,2010-09-23,2010-09-23,1.7187,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1290.8,0
2697,2010-09-24,2010-09-24,1.7119,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1297.0,0
2698,2010-09-27,2010-09-27,1.7089,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1297.0,0
2699,2010-09-28,2010-09-28,1.7071,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1294.0,0
2700,2010-09-29,2010-09-29,1.7039,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1307.5,0
2701,2010-09-30,2010-09-30,1.696,10.75,0.0120320258870836,0.5853543714690613,0.06253394087981991,0,1307.0,0
2702,2010-10-01,2010-10-01,1.681,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1316.3,0
2703,2010-10-04,2010-10-04,1.6887,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1313.5,0
2704,2010-10-05,2010-10-05,1.6733,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1330.5,0
2705,2010-10-06,2010-10-06,1.6721,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1346.5,0
2706,2010-10-07,2010-10-07,1.6798,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1345.0,0
2707,2010-10-08,2010-10-08,1.6748,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1341.5,0
2708,2010-10-12,2010-10-12,1.6697,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1348.5,0
2709,2010-10-13,2010-10-13,1.6574,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1365.5,0
2710,2010-10-14,2010-10-14,1.6633,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1373.3,0
2711,2010-10-15,2010-10-15,1.6576,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1367.5,0
2712,2010-10-18,2010-10-18,1.6632,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1367.3,0
2713,2010-10-19,2010-10-19,1.6914,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1339.0,0
2714,2010-10-20,2010-10-20,1.6749,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1339.0,0
2715,2010-10-21,2010-10-21,1.693,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1343.5,0
2716,2010-10-22,2010-10-22,1.6948,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1322.5,0
2717,2010-10-25,2010-10-25,1.7078,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1337.5,0
2718,2010-10-26,2010-10-26,1.7053,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1329.5,0
2719,2010-10-27,2010-10-27,1.7164,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1324.5,0
2720,2010-10-28,2010-10-28,1.7119,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1333.5,0
2721,2010-10-29,2010-10-29,1.6982,10.75,0.00895634097089362,0.6251279759895323,0.0622211387339695,0,1346.8,0
2722,2010-11-01,2010-11-01,1.7042,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1354.5,0
2723,2010-11-02,2010-11-02,1.7033,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1351.0,0
2724,2010-11-03,2010-11-03,1.6985,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1345.5,0
2725,2010-11-04,2010-11-04,1.679,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1381.0,0
2726,2010-11-05,2010-11-05,1.6831,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1395.5,0
2727,2010-11-08,2010-11-08,1.6974,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1388.5,0
2728,2010-11-09,2010-11-09,1.6987,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1421.0,0
2729,2010-11-10,2010-11-10,1.709,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1390.5,0
2730,2010-11-12,2010-11-12,1.72,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1388.5,0
2731,2010-11-15,2010-11-15,1.7216,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1368.5,0
2732,2010-11-16,2010-11-16,1.7378,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1349.0,0
2733,2010-11-17,2010-11-17,1.7227,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1337.5,0
2734,2010-11-18,2010-11-18,1.7137,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1350.3,0
2735,2010-11-19,2010-11-19,1.7204,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1342.5,0
2736,2010-11-22,2010-11-22,1.7223,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1356.5,0
2737,2010-11-23,2010-11-23,1.7378,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1377.5,0
2738,2010-11-24,2010-11-24,1.723,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1372.5,0
2739,2010-11-29,2010-11-29,1.7282,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1357.0,0
2740,2010-11-30,2010-11-30,1.7146,10.75,0.00895634097089362,0.5628496306067318,0.0609496939577072,0,1383.5,0
2741,2010-12-01,2010-12-01,1.703,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1385.5,0
2742,2010-12-02,2010-12-02,1.7015,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1389.0,0
2743,2010-12-03,2010-12-03,1.6859,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1403.5,0
2744,2010-12-06,2010-12-06,1.6848,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1415.3,0
2745,2010-12-07,2010-12-07,1.6809,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1420.0,0
2746,2010-12-08,2010-12-08,1.6901,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1385.5,0
2747,2010-12-09,2010-12-09,1.7064,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1391.3,0
2748,2010-12-10,2010-12-10,1.7183,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1375.3,0
2749,2010-12-13,2010-12-13,1.7054,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1399.0,0
2750,2010-12-14,2010-12-14,1.6945,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1394.5,0
2751,2010-12-15,2010-12-15,1.6979,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1388.8,0
2752,2010-12-16,2010-12-16,1.7048,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1363.0,0
2753,2010-12-17,2010-12-17,1.7134,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1368.5,0
2754,2010-12-20,2010-12-20,1.7081,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1380.0,0
2755,2010-12-21,2010-12-21,1.6969999999999998,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1383.0,0
2756,2010-12-22,2010-12-22,1.6958,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1387.0,0
2757,2010-12-23,2010-12-23,1.6938,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1373.5,0
2758,2010-12-27,2010-12-27,1.6897,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1373.5,0
2759,2010-12-28,2010-12-28,1.6898,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1373.5,0
2760,2010-12-29,2010-12-29,1.681,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1412.5,0
2761,2010-12-30,2010-12-30,1.6631,10.75,0.00895634097089362,0.7500941543584784,0.061593835221847214,0,1405.5,0
2762,2011-01-03,2011-01-03,1.6452,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1405.5,0
2763,2011-01-04,2011-01-04,1.6687,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1388.5,0
2764,2011-01-05,2011-01-05,1.6694,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1368.0,0
2765,2011-01-06,2011-01-06,1.6880000000000002,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1368.5,0
2766,2011-01-07,2011-01-07,1.685,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1367.0,0
2767,2011-01-10,2011-01-10,1.6921,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1368.3,0
2768,2011-01-11,2011-01-11,1.6899,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1374.0,0
2769,2011-01-12,2011-01-12,1.6761,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1378.8,0
2770,2011-01-13,2011-01-13,1.6666,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1381.5,0
2771,2011-01-14,2011-01-14,1.6819,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1367.0,0
2772,2011-01-18,2011-01-18,1.6725,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1369.5,0
2773,2011-01-19,2011-01-19,1.6704,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1372.0,0
2774,2011-01-20,2011-01-20,1.6735,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1345.5,0
2775,2011-01-21,2011-01-21,1.6705,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1343.5,0
2776,2011-01-24,2011-01-24,1.6695,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1343.0,0
2777,2011-01-25,2011-01-25,1.67,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1324.0,0
2778,2011-01-26,2011-01-26,1.6682,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1328.0,0
2779,2011-01-27,2011-01-27,1.6746,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1334.5,0
2780,2011-01-28,2011-01-28,1.6845,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1319.0,0
2781,2011-01-31,2011-01-31,1.6739,11.25,0.013965503069782502,0.5816405576415548,0.0623845953924696,0,1327.0,0
2782,2011-02-01,2011-02-01,1.662,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1331.5,0
2783,2011-02-02,2011-02-02,1.6641,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1337.0,0
2784,2011-02-03,2011-02-03,1.6676,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1328.0,0
2785,2011-02-04,2011-02-04,1.6745,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1355.0,0
2786,2011-02-07,2011-02-07,1.6780000000000002,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1347.5,0
2787,2011-02-08,2011-02-08,1.6679,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1363.5,0
2788,2011-02-09,2011-02-09,1.6621,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1365.0,0
2789,2011-02-10,2011-02-10,1.6669999999999998,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1353.3,0
2790,2011-02-11,2011-02-11,1.6655,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1364.0,0
2791,2011-02-14,2011-02-14,1.6665,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1365.0,0
2792,2011-02-15,2011-02-15,1.6680000000000001,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1372.8,0
2793,2011-02-16,2011-02-16,1.6724,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1371.3,0
2794,2011-02-17,2011-02-17,1.6605,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1379.0,0
2795,2011-02-18,2011-02-18,1.6645,11.25,0.013965503069782502,0.6142330248785479,0.0621430983618467,0,1383.5,0
